signature_id,interaction_id,fusion_id,matched_signature_name,signature_score,decision,confidence,matched_components_count,missing_components_count,recommendation
SIG-21DD9425,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.2,Weak Match,0.152,1,3,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-B0ED0C70,INT-0005,FUSED-INT-0005,StandardMotorcycleSnatch,0.2,Weak Match,0.1391,1,3,ROUTINE RECORD: Interaction INT-0005 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-45692AC7,INT-0006,FUSED-INT-0006,StandardMotorcycleSnatch,0.2,Weak Match,0.1461,1,3,ROUTINE RECORD: Interaction INT-0006 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-D0F9B6F2,INT-0007,FUSED-INT-0007,StandardMotorcycleSnatch,0.2,Weak Match,0.1692,1,3,ROUTINE RECORD: Interaction INT-0007 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-AF1D3393,INT-0008,FUSED-INT-0008,StandardMotorcycleSnatch,0.2,Weak Match,0.1809,1,3,ROUTINE RECORD: Interaction INT-0008 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-7A48208F,INT-0009,FUSED-INT-0009,StandardMotorcycleSnatch,0.2,Weak Match,0.1457,1,3,ROUTINE RECORD: Interaction INT-0009 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-DECC72CA,INT-0010,FUSED-INT-0010,StandardMotorcycleSnatch,0.2,Weak Match,0.147,1,3,ROUTINE RECORD: Interaction INT-0010 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-DE019F69,INT-0011,FUSED-INT-0011,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0011 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-ADA54636,INT-0012,FUSED-INT-0012,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0012 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-92C8F716,INT-0013,FUSED-INT-0013,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0013 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-DC2B6086,INT-0014,FUSED-INT-0014,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0014 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-2E0FD03B,INT-0015,FUSED-INT-0015,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0015 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-77B56E36,INT-0016,FUSED-INT-0016,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0016 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-DBC954D6,INT-0017,FUSED-INT-0017,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0017 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-755C1CB0,INT-0018,FUSED-INT-0018,StandardMotorcycleSnatch,0.4,Weak Match,0.2831,2,2,ROUTINE RECORD: Interaction INT-0018 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-78126AD4,INT-0019,FUSED-INT-0019,StandardMotorcycleSnatch,0.2,Weak Match,0.169,1,3,ROUTINE RECORD: Interaction INT-0019 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-2618AC03,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.2,Weak Match,0.1681,1,3,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-CB8ADF9F,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-7EAAE7C2,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.2,Weak Match,0.1538,1,3,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-F681183F,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.2,Weak Match,0.152,1,3,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-CF5691DB,INT-0005,FUSED-INT-0005,StandardMotorcycleSnatch,0.2,Weak Match,0.1391,1,3,ROUTINE RECORD: Interaction INT-0005 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-C860525A,INT-0006,FUSED-INT-0006,StandardMotorcycleSnatch,0.2,Weak Match,0.1461,1,3,ROUTINE RECORD: Interaction INT-0006 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-EFF73103,INT-0007,FUSED-INT-0007,StandardMotorcycleSnatch,0.2,Weak Match,0.1692,1,3,ROUTINE RECORD: Interaction INT-0007 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-99F04A74,INT-0008,FUSED-INT-0008,StandardMotorcycleSnatch,0.2,Weak Match,0.1809,1,3,ROUTINE RECORD: Interaction INT-0008 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-97045854,INT-0009,FUSED-INT-0009,StandardMotorcycleSnatch,0.2,Weak Match,0.1457,1,3,ROUTINE RECORD: Interaction INT-0009 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-AE5E83D1,INT-0010,FUSED-INT-0010,StandardMotorcycleSnatch,0.2,Weak Match,0.147,1,3,ROUTINE RECORD: Interaction INT-0010 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-DB070E38,INT-0011,FUSED-INT-0011,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0011 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-41D80529,INT-0012,FUSED-INT-0012,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0012 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-ABB75E34,INT-0013,FUSED-INT-0013,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0013 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-0CC21A62,INT-0014,FUSED-INT-0014,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0014 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-8CD9296C,INT-0015,FUSED-INT-0015,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0015 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-28EF5FAD,INT-0016,FUSED-INT-0016,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0016 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-D70485FC,INT-0017,FUSED-INT-0017,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0017 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-FA994BE9,INT-0018,FUSED-INT-0018,StandardMotorcycleSnatch,0.2,Weak Match,0.1415,1,3,ROUTINE RECORD: Interaction INT-0018 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-28C5A0BF,INT-0019,FUSED-INT-0019,StandardMotorcycleSnatch,0.2,Weak Match,0.1696,1,3,ROUTINE RECORD: Interaction INT-0019 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-65F32BBE,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.2,Weak Match,0.1681,1,3,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-25C231A2,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-826BBF1B,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.2,Weak Match,0.1538,1,3,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-D1D1EEEA,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.2,Weak Match,0.152,1,3,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-DFA74149,INT-0005,FUSED-INT-0005,StandardMotorcycleSnatch,0.2,Weak Match,0.1391,1,3,ROUTINE RECORD: Interaction INT-0005 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-1C47B1D3,INT-0006,FUSED-INT-0006,StandardMotorcycleSnatch,0.2,Weak Match,0.1461,1,3,ROUTINE RECORD: Interaction INT-0006 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-AFE2B532,INT-0007,FUSED-INT-0007,StandardMotorcycleSnatch,0.2,Weak Match,0.1692,1,3,ROUTINE RECORD: Interaction INT-0007 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-07E3A358,INT-0008,FUSED-INT-0008,StandardMotorcycleSnatch,0.2,Weak Match,0.1809,1,3,ROUTINE RECORD: Interaction INT-0008 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-22FB88E6,INT-0009,FUSED-INT-0009,StandardMotorcycleSnatch,0.2,Weak Match,0.1457,1,3,ROUTINE RECORD: Interaction INT-0009 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-640477A1,INT-0010,FUSED-INT-0010,StandardMotorcycleSnatch,0.2,Weak Match,0.147,1,3,ROUTINE RECORD: Interaction INT-0010 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-E7765D3B,INT-0011,FUSED-INT-0011,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0011 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-8DBF3DAF,INT-0012,FUSED-INT-0012,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0012 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-F5678C01,INT-0013,FUSED-INT-0013,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0013 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-51AA748B,INT-0014,FUSED-INT-0014,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0014 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-E9EA19F2,INT-0015,FUSED-INT-0015,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0015 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-3B70140A,INT-0016,FUSED-INT-0016,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0016 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-3D9A2FF2,INT-0017,FUSED-INT-0017,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0017 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-F44908BB,INT-0018,FUSED-INT-0018,StandardMotorcycleSnatch,0.2,Weak Match,0.1415,1,3,ROUTINE RECORD: Interaction INT-0018 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-FD3891BC,INT-0019,FUSED-INT-0019,StandardMotorcycleSnatch,0.2,Weak Match,0.1693,1,3,ROUTINE RECORD: Interaction INT-0019 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-6C9CE81E,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.2,Weak Match,0.1681,1,3,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-79207EEE,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-59427F49,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.2,Weak Match,0.1538,1,3,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-B0A1C26A,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.2,Weak Match,0.1519,1,3,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-1AF5C571,INT-0005,FUSED-INT-0005,StandardMotorcycleSnatch,0.2,Weak Match,0.1391,1,3,ROUTINE RECORD: Interaction INT-0005 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-96C02A29,INT-0006,FUSED-INT-0006,StandardMotorcycleSnatch,0.2,Weak Match,0.1461,1,3,ROUTINE RECORD: Interaction INT-0006 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-E79A9694,INT-0007,FUSED-INT-0007,StandardMotorcycleSnatch,0.2,Weak Match,0.1692,1,3,ROUTINE RECORD: Interaction INT-0007 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-EE30453B,INT-0008,FUSED-INT-0008,StandardMotorcycleSnatch,0.2,Weak Match,0.1809,1,3,ROUTINE RECORD: Interaction INT-0008 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-495285AF,INT-0009,FUSED-INT-0009,StandardMotorcycleSnatch,0.2,Weak Match,0.1457,1,3,ROUTINE RECORD: Interaction INT-0009 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-DD371901,INT-0010,FUSED-INT-0010,StandardMotorcycleSnatch,0.2,Weak Match,0.147,1,3,ROUTINE RECORD: Interaction INT-0010 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-4EAC6E40,INT-0011,FUSED-INT-0011,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0011 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-722CCD83,INT-0012,FUSED-INT-0012,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0012 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-1510E360,INT-0013,FUSED-INT-0013,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0013 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-3B6ABDE1,INT-0014,FUSED-INT-0014,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0014 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-ED7D597D,INT-0015,FUSED-INT-0015,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0015 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-97EF804D,INT-0016,FUSED-INT-0016,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0016 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-26D0A1A1,INT-0017,FUSED-INT-0017,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0017 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-A0D10A39,INT-0018,FUSED-INT-0018,StandardMotorcycleSnatch,0.2,Weak Match,0.1415,1,3,ROUTINE RECORD: Interaction INT-0018 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-0B9A53A5,INT-0019,FUSED-INT-0019,StandardMotorcycleSnatch,0.4,Weak Match,0.3356,2,2,ROUTINE RECORD: Interaction INT-0019 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-74153635,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.2,Weak Match,0.1681,1,3,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-4C4D7483,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-CC30B629,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.2,Weak Match,0.1538,1,3,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-50C6AB5A,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.2,Weak Match,0.1519,1,3,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-B4FFC364,INT-0005,FUSED-INT-0005,StandardMotorcycleSnatch,0.2,Weak Match,0.1391,1,3,ROUTINE RECORD: Interaction INT-0005 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-6E72F954,INT-0006,FUSED-INT-0006,StandardMotorcycleSnatch,0.2,Weak Match,0.1461,1,3,ROUTINE RECORD: Interaction INT-0006 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-CE98A1A8,INT-0007,FUSED-INT-0007,StandardMotorcycleSnatch,0.2,Weak Match,0.1692,1,3,ROUTINE RECORD: Interaction INT-0007 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-F288712E,INT-0008,FUSED-INT-0008,StandardMotorcycleSnatch,0.2,Weak Match,0.1809,1,3,ROUTINE RECORD: Interaction INT-0008 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-0EB4AE24,INT-0009,FUSED-INT-0009,StandardMotorcycleSnatch,0.2,Weak Match,0.1457,1,3,ROUTINE RECORD: Interaction INT-0009 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-54673A4B,INT-0010,FUSED-INT-0010,StandardMotorcycleSnatch,0.2,Weak Match,0.147,1,3,ROUTINE RECORD: Interaction INT-0010 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-5A6B5065,INT-0011,FUSED-INT-0011,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0011 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-92F731CB,INT-0012,FUSED-INT-0012,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0012 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-97ABD041,INT-0013,FUSED-INT-0013,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0013 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-33784BAA,INT-0014,FUSED-INT-0014,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0014 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-2AC29497,INT-0015,FUSED-INT-0015,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0015 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-B229FCA7,INT-0016,FUSED-INT-0016,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0016 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-24D534FD,INT-0017,FUSED-INT-0017,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0017 exhibits low signature alignment (20%). No immediate forensic action required.
